pnum	cond	param	cat	value
12	A_1	pCatGuess	NA	0.466467171043753
13	A_1	pCatGuess	NA	0.725191670518827
14	A_1	pCatGuess	NA	0.363750557425731
15	A_1	pCatGuess	NA	0.526411510862021
1	A_1	pContBetween	NA	0.485026157553738
2	A_1	pContBetween	NA	0.399711282176254
3	A_1	pContBetween	NA	0.376968838763618
4	A_1	pContBetween	NA	0.600624755685602
5	A_1	pContBetween	NA	0.822143375519888
6	A_1	pContBetween	NA	0.864599273664073
7	A_1	pContBetween	NA	0.686275487086009
8	A_1	pContBetween	NA	0.497713086421961
9	A_1	pContBetween	NA	0.488997926549968
10	A_1	pContBetween	NA	0.692999025151652
11	A_1	pContBetween	NA	0.484677298378064
12	A_1	pContBetween	NA	0.810718625347929
13	A_1	pContBetween	NA	0.334203182017628
14	A_1	pContBetween	NA	0.613831709537047
15	A_1	pContBetween	NA	0.757787746310751
1	A_2	pContBetween	NA	0.485026157553738
2	A_2	pContBetween	NA	0.399711282176254
3	A_2	pContBetween	NA	0.376968838763618
4	A_2	pContBetween	NA	0.600624755685602
5	A_2	pContBetween	NA	0.822143375519888
6	A_2	pContBetween	NA	0.864599273664073
7	A_2	pContBetween	NA	0.686275487086009
8	A_2	pContBetween	NA	0.497713086421961
9	A_2	pContBetween	NA	0.488997926549968
10	A_2	pContBetween	NA	0.692999025151652
11	A_2	pContBetween	NA	0.484677298378064
12	A_2	pContBetween	NA	0.810718625347929
13	A_2	pContBetween	NA	0.334203182017628
14	A_2	pContBetween	NA	0.613831709537047
15	A_2	pContBetween	NA	0.757787746310751
16	B_1	pContBetween	NA	0.752137814807974
17	B_1	pContBetween	NA	0.665646142551156
18	B_1	pContBetween	NA	0.740939525469016
19	B_1	pContBetween	NA	0.921920266830328
20	B_1	pContBetween	NA	0.440674169507679
21	B_1	pContBetween	NA	0.520677723484112
22	B_1	pContBetween	NA	0.499781219815812
23	B_1	pContBetween	NA	0.554015969762001
24	B_1	pContBetween	NA	0.580471384049326
25	B_1	pContBetween	NA	0.598776999174553
26	B_1	pContBetween	NA	0.862554758164099
27	B_1	pContBetween	NA	0.642809005401152
28	B_1	pContBetween	NA	0.824269682833155
29	B_1	pContBetween	NA	0.806746657053069
30	B_1	pContBetween	NA	0.895500142285065
16	B_2	pContBetween	NA	0.770307209261843
17	B_2	pContBetween	NA	0.68752169148075
18	B_2	pContBetween	NA	0.759667504879458
19	B_2	pContBetween	NA	0.928821661636269
20	B_2	pContBetween	NA	0.465448548275278
21	B_2	pContBetween	NA	0.545562775947606
22	B_2	pContBetween	NA	0.524760948564257
23	B_2	pContBetween	NA	0.578571101139809
24	B_2	pContBetween	NA	0.604609465485944
25	B_2	pContBetween	NA	0.622546714705114
26	B_2	pContBetween	NA	0.873986186423649
27	B_2	pContBetween	NA	0.665427703053296
28	B_2	pContBetween	NA	0.838288337380743
29	B_2	pContBetween	NA	0.821861082682278
30	B_2	pContBetween	NA	0.904494870061274
31	C_1	pContBetween	NA	0.558530836201273
32	C_1	pContBetween	NA	0.351303013254438
33	C_1	pContBetween	NA	0.427046766190949
34	C_1	pContBetween	NA	0.177295134125514
35	C_1	pContBetween	NA	0.153439398555342
36	C_1	pContBetween	NA	0.476025603869683
37	C_1	pContBetween	NA	0.189224442373765
38	C_1	pContBetween	NA	0.376684168410646
39	C_1	pContBetween	NA	0.410732778953339
40	C_1	pContBetween	NA	0.741974749001099
41	C_1	pContBetween	NA	0.399599409763881
42	C_1	pContBetween	NA	0.480631716077368
43	C_1	pContBetween	NA	0.346856864253269
44	C_1	pContBetween	NA	0.643853953554406
45	C_1	pContBetween	NA	0.351168637033159
31	C_2	pContBetween	NA	0.558530836201273
32	C_2	pContBetween	NA	0.351303013254438
33	C_2	pContBetween	NA	0.427046766190949
34	C_2	pContBetween	NA	0.177295134125514
35	C_2	pContBetween	NA	0.153439398555342
36	C_2	pContBetween	NA	0.476025603869683
37	C_2	pContBetween	NA	0.189224442373765
38	C_2	pContBetween	NA	0.376684168410646
39	C_2	pContBetween	NA	0.410732778953339
40	C_2	pContBetween	NA	0.741974749001099
41	C_2	pContBetween	NA	0.399599409763881
42	C_2	pContBetween	NA	0.480631716077368
43	C_2	pContBetween	NA	0.346856864253269
44	C_2	pContBetween	NA	0.643853953554406
45	C_2	pContBetween	NA	0.351168637033159
46	D_1	pContBetween	NA	0.499121270003908
47	D_1	pContBetween	NA	0.604667042707236
48	D_1	pContBetween	NA	0.192842828720391
49	D_1	pContBetween	NA	0.659601551886736
50	D_1	pContBetween	NA	0.619003233111957
51	D_1	pContBetween	NA	0.248191747546736
52	D_1	pContBetween	NA	0.501189369880109
53	D_1	pContBetween	NA	0.38581406468429
54	D_1	pContBetween	NA	0.553090262445101
55	D_1	pContBetween	NA	0.586195859437882
56	D_1	pContBetween	NA	0.23425271585135
57	D_1	pContBetween	NA	0.273519828750355
58	D_1	pContBetween	NA	0.473408683081067
59	D_1	pContBetween	NA	0.314253327315403
60	D_1	pContBetween	NA	0.686010276285916
46	D_2	pContBetween	NA	0.524102573685088
47	D_2	pContBetween	NA	0.628304423712298
48	D_2	pContBetween	NA	0.20888773830771
49	D_2	pContBetween	NA	0.681683457193164
50	D_2	pContBetween	NA	0.642290526991975
51	D_2	pContBetween	NA	0.267316654109847
52	D_2	pContBetween	NA	0.526165447910261
53	D_2	pContBetween	NA	0.409763738759195
54	D_2	pContBetween	NA	0.577657507407362
55	D_2	pContBetween	NA	0.610225737657101
56	D_2	pContBetween	NA	0.252664501554641
57	D_2	pContBetween	NA	0.293833644235531
58	D_2	pContBetween	NA	0.498383575853658
59	D_2	pContBetween	NA	0.336192375704111
60	D_2	pContBetween	NA	0.707139660845032
1	A_1	pMem	NA	0.743226625965274
2	A_1	pMem	NA	0.7185239421258
3	A_1	pMem	NA	0.75060604036014
4	A_1	pMem	NA	0.800181884556218
5	A_1	pMem	NA	0.881978493335489
6	A_1	pMem	NA	0.899675785796938
7	A_1	pMem	NA	0.875178221903525
8	A_1	pMem	NA	0.787445277703718
9	A_1	pMem	NA	0.856461988778764
10	A_1	pMem	NA	0.813350855698443
11	A_1	pMem	NA	0.789403679055832
12	A_1	pMem	NA	0.860592961757124
13	A_1	pMem	NA	0.801325097487995
14	A_1	pMem	NA	0.772121130120447
15	A_1	pMem	NA	0.786432547033657
1	A_2	pMem	NA	0.743226625965274
2	A_2	pMem	NA	0.7185239421258
3	A_2	pMem	NA	0.75060604036014
4	A_2	pMem	NA	0.800181884556218
5	A_2	pMem	NA	0.881978493335489
6	A_2	pMem	NA	0.899675785796938
7	A_2	pMem	NA	0.875178221903525
8	A_2	pMem	NA	0.787445277703718
9	A_2	pMem	NA	0.856461988778764
10	A_2	pMem	NA	0.813350855698443
11	A_2	pMem	NA	0.789403679055832
12	A_2	pMem	NA	0.860592961757124
13	A_2	pMem	NA	0.801325097487995
14	A_2	pMem	NA	0.772121130120447
15	A_2	pMem	NA	0.786432547033657
16	B_1	pMem	NA	0.927817427050796
17	B_1	pMem	NA	0.86619958835535
18	B_1	pMem	NA	0.813541624915898
19	B_1	pMem	NA	0.803488702626336
20	B_1	pMem	NA	0.848279489101672
21	B_1	pMem	NA	0.823553468814781
22	B_1	pMem	NA	0.958369981250458
23	B_1	pMem	NA	0.947937432969608
24	B_1	pMem	NA	0.899252042479559
25	B_1	pMem	NA	0.734060294599519
26	B_1	pMem	NA	0.772507758378165
27	B_1	pMem	NA	0.721191771821489
28	B_1	pMem	NA	0.800832825293625
29	B_1	pMem	NA	0.896966954173245
30	B_1	pMem	NA	0.96816795755583
16	B_2	pMem	NA	0.825438310560671
17	B_2	pMem	NA	0.704280663468526
18	B_2	pMem	NA	0.616138287916389
19	B_2	pMem	NA	0.600666556982972
20	B_2	pMem	NA	0.672864625375372
21	B_2	pMem	NA	0.631954443987074
22	B_2	pMem	NA	0.894392223074645
23	B_2	pMem	NA	0.870099894860882
24	B_2	pMem	NA	0.766551685657269
25	B_2	pMem	NA	0.50383031477237
26	B_2	pMem	NA	0.55540304799825
27	B_2	pMem	NA	0.487597767219985
28	B_2	pMem	NA	0.596645587848818
29	B_2	pMem	NA	0.762053200127149
30	B_2	pMem	NA	0.917958892350305
31	C_1	pMem	NA	0.936966021982872
32	C_1	pMem	NA	0.762940422794129
33	C_1	pMem	NA	0.489189292953213
34	C_1	pMem	NA	0.357104352898801
35	C_1	pMem	NA	0.559728192988053
36	C_1	pMem	NA	0.582493760943748
37	C_1	pMem	NA	0.550121832378799
38	C_1	pMem	NA	0.541398110110303
39	C_1	pMem	NA	0.939530768689697
40	C_1	pMem	NA	0.434793537908949
41	C_1	pMem	NA	0.48311760629948
42	C_1	pMem	NA	0.616862471593566
43	C_1	pMem	NA	0.80453685226327
44	C_1	pMem	NA	0.556523119372193
45	C_1	pMem	NA	0.552611618725369
31	C_2	pMem	NA	0.990977524428965
32	C_2	pMem	NA	0.959645787441594
33	C_2	pMem	NA	0.876180844067869
34	C_2	pMem	NA	0.804088391714497
35	C_2	pMem	NA	0.903789590159824
36	C_2	pMem	NA	0.911574987823229
37	C_2	pMem	NA	0.90035389643664
38	C_2	pMem	NA	0.897151932060661
39	C_2	pMem	NA	0.991364887312647
40	C_2	pMem	NA	0.850392169120097
41	C_2	pMem	NA	0.873519769335611
42	C_2	pMem	NA	0.922460143876296
43	C_2	pMem	NA	0.968166809179982
44	C_2	pMem	NA	0.902653593374825
45	C_2	pMem	NA	0.901253299454828
46	D_1	pMem	NA	0.717311430998489
47	D_1	pMem	NA	0.736221612791843
48	D_1	pMem	NA	0.611461540857114
49	D_1	pMem	NA	0.508500991365433
50	D_1	pMem	NA	0.615318366354416
51	D_1	pMem	NA	0.850152955264847
52	D_1	pMem	NA	0.866559472661023
53	D_1	pMem	NA	0.998348099838946
54	D_1	pMem	NA	0.793884162941856
55	D_1	pMem	NA	0.72987804851661
56	D_1	pMem	NA	0.655246675388259
57	D_1	pMem	NA	0.73070931995277
58	D_1	pMem	NA	0.755209670024742
59	D_1	pMem	NA	0.565351534504904
60	D_1	pMem	NA	0.831090171201493
46	D_2	pMem	NA	0.873378231000337
47	D_2	pMem	NA	0.883543413126058
48	D_2	pMem	NA	0.810530345097596
49	D_2	pMem	NA	0.73769204547904
50	D_2	pMem	NA	0.813015391653304
51	D_2	pMem	NA	0.939106428743954
52	D_2	pMem	NA	0.946387753539699
53	D_2	pMem	NA	0.999391664668095
54	D_2	pMem	NA	0.912814864702726
55	D_2	pMem	NA	0.880166090695634
56	D_2	pMem	NA	0.837831706531698
57	D_2	pMem	NA	0.880610519223781
58	D_2	pMem	NA	0.893461171476067
59	D_2	pMem	NA	0.779526665976895
60	D_2	pMem	NA	0.930433875814694
